Customer ID,transactions,total_units,total_spend,average_ticket,average_discount,average_rating,first_purchase,last_purchase,age,age_group,gender,location,subscription_status,returned_transactions,online_transactions,preferred_category,preferred_product,preferred_brand,days_since_last_purchase,inactive_270,activity_status,return_rate_pct,online_share_pct,offline_share_pct
CUST002052,2,2,5121,2560.5,11.5,4.5,2023-06-19,2024-11-11,33,Adult,Other,Delhi,Yes,0,2,Clothing,Heels,Hush Puppies,49,False,Active,0.0,100.0,0.0
CUST002053,3,5,9491,3163.67,9.33,3.0,2023-01-06,2024-09-23,59,Adult,Female,Gurgaon,No,0,3,Clothing,Kurta,Biba,98,False,Active,0.0,100.0,0.0
CUST002054,3,8,26140,8713.33,1.33,3.67,2023-04-07,2024-04-26,46,Adult,Female,Chandigarh,Yes,0,1,Clothing,Hoodie,Adidas,248,False,Active,0.0,33.33,66.67
CUST002056,2,2,8498,4249.0,3.5,3.5,2023-02-01,2023-04-09,33,Adult,Male,Kochi,No,0,0,Accessories,Sandals,Hush Puppies,631,True,Inactive 270+ days,0.0,0.0,100.0
CUST002057,1,1,4998,4998.0,14.0,2.0,2024-10-09,2024-10-09,37,Adult,Male,Mumbai,No,1,1,Footwear,Boots,Max,82,False,Active,100.0,100.0,0.0
CUST002058,1,2,1686,1686.0,1.0,4.0,2024-05-25,2024-05-25,18,Young Adult,Male,Bhubaneswar,No,0,1,Accessories,Sunglasses,Levis,219,False,Active,0.0,100.0,0.0
CUST002060,3,5,13004,4334.67,16.0,3.67,2023-11-27,2024-06-20,31,Adult,Female,Chandigarh,Yes,0,1,Accessories,Backpack,Puma,193,False,Active,0.0,33.33,66.67
CUST002062,5,6,9451,1890.2,18.0,3.8,2023-08-04,2024-10-02,50,Adult,Female,Lucknow,No,1,4,Clothing,Kurta,Biba,89,False,Active,20.0,80.0,20.0
CUST002064,4,7,35639,8909.75,8.75,4.0,2023-01-14,2024-09-11,33,Adult,Female,Kolkata,No,2,3,Clothing,Kurta,FabIndia,110,False,Active,50.0,75.0,25.0
CUST002065,2,2,2184,1092.0,6.0,4.5,2023-12-10,2024-06-25,29,Adult,Female,Kochi,No,0,1,Accessories,Cap,Puma,188,False,Active,0.0,50.0,50.0
CUST002066,5,5,19408,3881.6,6.0,4.4,2023-11-05,2024-12-18,56,Adult,Male,Kolkata,No,0,5,Clothing,Dress,Adidas,12,False,Active,0.0,100.0,0.0
CUST002067,2,4,50793,25396.5,10.0,4.0,2023-06-22,2024-08-20,58,Adult,Female,Mumbai,No,1,0,Footwear,Heels,Adidas,132,False,Active,50.0,0.0,100.0
CUST002068,3,4,14224,4741.33,6.0,3.0,2023-09-28,2024-02-16,42,Adult,Male,Pune,No,1,3,Clothing,Jacket,Max,318,True,Inactive 270+ days,33.33,100.0,0.0
CUST002069,4,5,11107,2776.75,7.5,3.75,2023-08-15,2024-05-07,59,Adult,Female,Bangalore,No,0,3,Footwear,Boots,Allen Solly,237,False,Active,0.0,75.0,25.0
CUST002070,3,6,22316,7438.67,6.33,2.67,2023-08-16,2024-02-03,34,Adult,Female,Jaipur,No,2,2,Clothing,Jacket,Adidas,331,True,Inactive 270+ days,66.67,66.67,33.33
CUST002071,2,2,10949,5474.5,5.5,3.5,2023-05-13,2024-07-03,36,Adult,Female,Patna,No,0,2,Accessories,Belt,Biba,180,False,Active,0.0,100.0,0.0
CUST002072,2,2,3885,1942.5,8.5,3.0,2024-08-10,2024-08-25,43,Adult,Female,Patna,No,0,2,Accessories,Cap,Allen Solly,127,False,Active,0.0,100.0,0.0
CUST002073,6,7,11119,1853.17,7.5,3.0,2023-02-04,2023-08-04,25,Young Adult,Female,Surat,No,1,3,Clothing,T-shirt,HRX,514,True,Inactive 270+ days,16.67,50.0,50.0
CUST002074,5,8,39247,7849.4,9.0,3.6,2023-02-28,2024-05-05,29,Adult,Female,Visakhapatnam,No,0,4,Clothing,Formal Shoes,Adidas,239,False,Active,0.0,80.0,20.0
CUST002075,5,5,45866,9173.2,6.4,3.6,2023-04-28,2024-09-04,28,Adult,Male,Bangalore,No,2,3,Footwear,Dress,Bata,117,False,Active,40.0,60.0,40.0
CUST002076,6,8,42670,7111.67,5.17,3.5,2023-04-16,2024-10-17,31,Adult,Female,Bangalore,No,2,5,Clothing,Saree,Adidas,74,False,Active,33.33,83.33,16.67
CUST002078,2,2,8888,4444.0,10.5,3.0,2023-04-02,2024-10-04,32,Adult,Male,Pune,No,0,2,Clothing,Kurta,Biba,87,False,Active,0.0,100.0,0.0
CUST002079,1,3,901,901.0,8.0,4.0,2023-08-27,2023-08-27,48,Adult,Female,Jaipur,Yes,0,1,Footwear,Slippers,Hush Puppies,491,True,Inactive 270+ days,0.0,100.0,0.0
CUST002080,6,11,71680,11946.67,8.5,3.67,2023-04-08,2024-08-06,58,Adult,Male,Chennai,Yes,0,3,Footwear,Backpack,Puma,146,False,Active,0.0,50.0,50.0
CUST002081,4,6,24865,6216.25,8.25,3.5,2023-03-10,2024-07-08,19,Young Adult,Female,Pune,No,0,1,Clothing,Heels,FabIndia,175,False,Active,0.0,25.0,75.0
CUST002082,3,5,14953,4984.33,8.67,3.0,2023-06-28,2024-07-18,31,Adult,Female,Chandigarh,Yes,1,3,Clothing,Saree,Max,165,False,Active,33.33,100.0,0.0
CUST002083,6,8,41768,6961.33,9.0,3.0,2023-07-01,2024-10-21,19,Young Adult,Male,Patna,No,1,5,Clothing,Kurta,Max,70,False,Active,16.67,83.33,16.67
CUST002084,6,10,50552,8425.33,11.5,3.83,2023-03-01,2024-10-22,42,Adult,Other,Jaipur,No,2,4,Footwear,Slippers,Allen Solly,69,False,Active,33.33,66.67,33.33
CUST002085,8,9,40103,5012.88,8.0,3.88,2023-02-24,2024-12-27,61,Adult,Female,Visakhapatnam,No,0,4,Clothing,Jacket,Adidas,3,False,Active,0.0,50.0,50.0
CUST002086,2,4,11171,5585.5,7.0,3.0,2024-10-17,2024-11-04,55,Adult,Female,Patna,Yes,1,2,Clothing,Formal Shoes,Adidas,56,False,Active,50.0,100.0,0.0
CUST002088,6,7,66380,11063.33,10.67,3.83,2023-08-25,2024-11-16,57,Adult,Male,Chandigarh,No,2,4,Footwear,Running Shoes,Adidas,44,False,Active,33.33,66.67,33.33
CUST002089,4,4,9730,2432.5,15.25,3.25,2023-03-24,2024-06-06,61,Adult,Male,Hyderabad,No,1,3,Clothing,Kurta,FabIndia,207,False,Active,25.0,75.0,25.0
CUST002090,4,5,12584,3146.0,6.75,3.25,2023-06-27,2024-03-17,39,Adult,Female,Kolkata,Yes,1,4,Clothing,Jacket,Biba,288,True,Inactive 270+ days,25.0,100.0,0.0
CUST002091,8,11,68593,8574.12,11.12,3.5,2023-07-18,2024-09-05,50,Adult,Male,Mumbai,No,0,8,Clothing,Running Shoes,Max,116,False,Active,0.0,100.0,0.0
CUST002092,1,1,1792,1792.0,6.0,3.0,2023-01-11,2023-01-11,21,Young Adult,Male,Visakhapatnam,Yes,0,1,Clothing,Shirt,Roadster,719,True,Inactive 270+ days,0.0,100.0,0.0
CUST002093,4,6,45644,11411.0,11.5,3.25,2023-10-31,2024-04-01,40,Adult,Female,Lucknow,No,2,4,Clothing,Hoodie,Adidas,273,True,Inactive 270+ days,50.0,100.0,0.0
CUST002094,4,5,16884,4221.0,10.5,3.25,2023-01-31,2024-12-13,60,Adult,Male,Noida,No,1,3,Clothing,Heels,Bata,17,False,Active,25.0,75.0,25.0
CUST002095,6,8,35567,5927.83,5.83,3.83,2024-05-24,2024-11-29,40,Adult,Male,Lucknow,Yes,2,3,Footwear,Running Shoes,Bata,31,False,Active,33.33,50.0,50.0
CUST002096,3,5,37877,12625.67,10.0,3.67,2023-09-03,2024-11-17,37,Adult,Male,Jaipur,No,0,3,Clothing,Running Shoes,Adidas,43,False,Active,0.0,100.0,0.0
CUST002097,2,4,15522,7761.0,4.0,2.5,2023-03-17,2023-05-29,24,Young Adult,Male,Kolkata,No,1,1,Footwear,Formal Shoes,Hush Puppies,581,True,Inactive 270+ days,50.0,50.0,50.0
CUST002098,1,1,1393,1393.0,10.0,4.0,2023-12-10,2023-12-10,33,Adult,Male,Jaipur,No,0,1,Clothing,Kurta,Max,386,True,Inactive 270+ days,0.0,100.0,0.0
CUST002099,4,9,61010,15252.5,1.5,3.75,2023-10-16,2024-09-27,61,Adult,Female,Noida,No,0,2,Accessories,Backpack,Adidas,94,False,Active,0.0,50.0,50.0
CUST002100,1,1,22376,22376.0,4.0,4.0,2023-07-31,2023-07-31,21,Young Adult,Male,Nagpur,Yes,0,1,Footwear,Sneakers,Puma,518,True,Inactive 270+ days,0.0,100.0,0.0
CUST002101,1,1,2592,2592.0,12.0,4.0,2024-07-12,2024-07-12,38,Adult,Female,Chandigarh,Yes,0,1,Clothing,Shorts,Adidas,171,False,Active,0.0,100.0,0.0
CUST002102,2,3,5931,2965.5,18.5,3.5,2023-04-03,2023-11-28,49,Adult,Female,Lucknow,Yes,1,2,Clothing,Shorts,Puma,398,True,Inactive 270+ days,50.0,100.0,0.0
CUST002103,3,4,38207,12735.67,6.0,3.67,2024-01-06,2024-05-21,32,Adult,Female,Noida,No,0,3,Clothing,Jacket,Adidas,223,False,Active,0.0,100.0,0.0
CUST002104,1,1,1683,1683.0,9.0,5.0,2023-04-24,2023-04-24,37,Adult,Male,Visakhapatnam,No,1,1,Clothing,Kurta,FabIndia,616,True,Inactive 270+ days,100.0,100.0,0.0
CUST002105,6,9,35500,5916.67,6.83,3.17,2023-03-12,2024-09-25,36,Adult,Male,Kolkata,Yes,0,4,Clothing,Jacket,HRX,96,False,Active,0.0,66.67,33.33
CUST002106,3,4,4628,1542.67,10.33,3.67,2024-03-04,2024-05-19,23,Young Adult,Female,Patna,Yes,0,3,Clothing,Kurta,Allen Solly,225,False,Active,0.0,100.0,0.0
CUST002107,1,1,1475,1475.0,4.0,5.0,2023-06-25,2023-06-25,36,Adult,Female,Pune,No,0,0,Clothing,T-shirt,Allen Solly,554,True,Inactive 270+ days,0.0,0.0,100.0
CUST002108,3,3,37234,12411.33,5.33,4.0,2023-04-14,2024-12-08,44,Adult,Male,Pune,No,0,2,Clothing,Saree,Adidas,22,False,Active,0.0,66.67,33.33
CUST002109,3,4,13647,4549.0,10.0,3.67,2023-03-13,2024-01-15,24,Young Adult,Male,Bhubaneswar,No,1,3,Clothing,Jacket,Adidas,350,True,Inactive 270+ days,33.33,100.0,0.0
CUST002110,4,7,19979,4994.75,7.0,3.75,2023-03-04,2024-01-27,59,Adult,Female,Nagpur,No,0,3,Clothing,Dress,Bata,338,True,Inactive 270+ days,0.0,75.0,25.0
CUST002111,2,3,2560,1280.0,5.0,2.0,2023-04-18,2023-12-12,29,Adult,Male,Chandigarh,No,1,1,Clothing,Shorts,Max,384,True,Inactive 270+ days,50.0,50.0,50.0
CUST002112,4,5,17186,4296.5,9.25,3.0,2023-01-25,2024-06-26,19,Young Adult,Male,Delhi,Yes,1,2,Footwear,Sneakers,HRX,187,False,Active,25.0,50.0,50.0
CUST002113,6,6,13076,2179.33,5.83,2.67,2023-04-27,2024-12-29,38,Adult,Female,Pune,No,2,5,Clothing,Formal Shoes,Max,1,False,Active,33.33,83.33,16.67
CUST002114,3,3,8693,2897.67,9.33,3.67,2023-10-05,2024-09-30,60,Adult,Male,Patna,No,0,2,Clothing,Boots,Adidas,91,False,Active,0.0,66.67,33.33
CUST002115,3,4,6092,2030.67,9.67,3.33,2023-04-18,2024-03-21,35,Adult,Female,Patna,Yes,0,3,Clothing,Shorts,Nike,284,True,Inactive 270+ days,0.0,100.0,0.0
CUST002116,1,1,10190,10190.0,25.0,4.0,2024-11-25,2024-11-25,41,Adult,Female,Nagpur,No,1,0,Clothing,Saree,FabIndia,35,False,Active,100.0,0.0,100.0
CUST002117,2,3,3670,1835.0,2.5,3.5,2023-03-23,2023-07-17,30,Adult,Female,Delhi,No,0,1,Accessories,Belt,Fastrack,532,True,Inactive 270+ days,0.0,50.0,50.0
CUST002118,6,6,17679,2946.5,6.83,3.67,2023-10-26,2024-11-22,44,Adult,Female,Indore,No,0,6,Clothing,Saree,Bata,38,False,Active,0.0,100.0,0.0
CUST002119,1,2,21604,21604.0,9.0,4.0,2024-08-15,2024-08-15,29,Adult,Female,Chennai,Yes,0,1,Footwear,Running Shoes,Adidas,137,False,Active,0.0,100.0,0.0
CUST002120,2,5,26861,13430.5,0.5,4.0,2023-03-24,2023-09-23,52,Adult,Female,Kolkata,Yes,1,2,Clothing,Kurta,FabIndia,464,True,Inactive 270+ days,50.0,100.0,0.0
CUST002121,2,2,20909,10454.5,9.5,3.5,2023-09-12,2024-06-23,22,Young Adult,Female,Bhubaneswar,No,0,1,Footwear,Running Shoes,Puma,190,False,Active,0.0,50.0,50.0
CUST002122,3,3,5586,1862.0,2.67,3.33,2023-04-18,2024-06-12,35,Adult,Male,Bangalore,No,0,2,Clothing,Jeans,Zara,201,False,Active,0.0,66.67,33.33
CUST002123,4,9,40781,10195.25,10.75,4.0,2023-08-31,2024-10-31,42,Adult,Male,Pune,No,0,3,Footwear,Formal Shoes,Allen Solly,60,False,Active,0.0,75.0,25.0
CUST002124,5,8,56649,11329.8,9.8,3.2,2023-03-10,2024-11-01,48,Adult,Male,Bangalore,Yes,1,4,Accessories,Bag,Adidas,59,False,Active,20.0,80.0,20.0
CUST002125,6,10,38317,6386.17,10.83,2.83,2023-03-22,2024-08-24,41,Adult,Male,Chennai,No,2,3,Clothing,Belt,HRX,128,False,Active,33.33,50.0,50.0
CUST002126,1,1,814,814.0,10.0,3.0,2023-09-06,2023-09-06,62,Adult,Male,Surat,No,1,1,Footwear,Heels,Max,481,True,Inactive 270+ days,100.0,100.0,0.0
CUST002127,2,2,9856,4928.0,7.5,2.0,2023-02-19,2024-08-18,18,Young Adult,Female,Jaipur,No,1,2,Footwear,Heels,Bata,134,False,Active,50.0,100.0,0.0
CUST002129,3,3,24688,8229.33,6.0,3.0,2023-12-21,2024-11-19,55,Adult,Other,Bangalore,No,3,2,Clothing,T-shirt,HRX,41,False,Active,100.0,66.67,33.33
CUST002130,3,4,8992,2997.33,13.67,3.0,2023-06-02,2024-08-13,37,Adult,Male,Pune,No,0,3,Clothing,Belt,Biba,139,False,Active,0.0,100.0,0.0
CUST002131,2,4,29658,14829.0,8.5,2.5,2023-10-10,2024-01-18,27,Adult,Female,Chennai,No,1,2,Footwear,Running Shoes,Bata,347,True,Inactive 270+ days,50.0,100.0,0.0
CUST002132,2,2,27629,13814.5,9.0,4.0,2023-01-05,2023-08-26,46,Adult,Male,Chandigarh,No,0,2,Clothing,Jacket,Adidas,492,True,Inactive 270+ days,0.0,100.0,0.0
CUST002133,5,8,62046,12409.2,13.2,3.4,2023-03-25,2024-11-25,59,Adult,Other,Surat,Yes,1,4,Footwear,Running Shoes,Puma,35,False,Active,20.0,80.0,20.0
CUST002134,4,7,37292,9323.0,11.75,3.5,2023-02-17,2024-09-22,57,Adult,Male,Delhi,Yes,1,3,Clothing,Running Shoes,Adidas,99,False,Active,25.0,75.0,25.0
CUST002135,3,4,12421,4140.33,5.0,3.0,2023-01-26,2024-09-02,19,Young Adult,Female,Bangalore,No,1,3,Clothing,Jacket,Max,119,False,Active,33.33,100.0,0.0
CUST002136,4,5,24699,6174.75,5.5,4.0,2024-01-31,2024-07-30,37,Adult,Female,Kolkata,No,1,3,Clothing,Backpack,Adidas,153,False,Active,25.0,75.0,25.0
CUST002137,1,2,11050,11050.0,7.0,3.0,2023-04-09,2023-04-09,59,Adult,Male,Noida,Yes,0,1,Clothing,Saree,Biba,631,True,Inactive 270+ days,0.0,100.0,0.0
CUST002138,3,5,10900,3633.33,10.33,3.33,2023-08-11,2024-03-14,26,Adult,Male,Patna,No,1,2,Clothing,Backpack,FabIndia,291,True,Inactive 270+ days,33.33,66.67,33.33
CUST002139,3,3,3764,1254.67,4.0,4.0,2023-02-18,2024-10-09,52,Adult,Female,Noida,No,1,3,Clothing,T-shirt,Puma,82,False,Active,33.33,100.0,0.0
CUST002140,2,3,2738,1369.0,13.0,3.0,2023-01-04,2023-01-24,62,Adult,Male,Ahmedabad,No,0,2,Clothing,Kurta,Biba,706,True,Inactive 270+ days,0.0,100.0,0.0
CUST002141,2,4,9610,4805.0,2.5,2.5,2023-01-26,2023-08-12,60,Adult,Female,Gurgaon,Yes,0,2,Footwear,Boots,Max,506,True,Inactive 270+ days,0.0,100.0,0.0
CUST002142,5,8,45032,9006.4,8.4,4.2,2023-01-20,2024-04-21,32,Adult,Female,Chandigarh,Yes,0,3,Clothing,Belt,Biba,253,False,Active,0.0,60.0,40.0
CUST002143,6,8,37979,6329.83,7.33,3.67,2023-03-25,2024-11-27,18,Young Adult,Male,Delhi,Yes,0,5,Footwear,Sneakers,Adidas,33,False,Active,0.0,83.33,16.67
CUST002144,3,5,14990,4996.67,7.33,3.67,2023-01-26,2024-12-26,51,Adult,Male,Bhubaneswar,Yes,0,2,Clothing,Jacket,H&M,4,False,Active,0.0,66.67,33.33
CUST002145,5,6,31844,6368.8,9.4,3.2,2023-09-15,2024-12-28,30,Adult,Other,Lucknow,No,1,5,Clothing,T-shirt,FabIndia,2,False,Active,20.0,100.0,0.0
CUST002146,3,5,26805,8935.0,9.67,3.0,2023-07-30,2024-03-24,27,Adult,Female,Kochi,Yes,1,2,Clothing,Hoodie,Adidas,281,True,Inactive 270+ days,33.33,66.67,33.33
CUST002147,3,4,12936,4312.0,5.33,2.67,2023-06-30,2024-08-21,20,Young Adult,Female,Bangalore,No,0,3,Footwear,Boots,HRX,131,False,Active,0.0,100.0,0.0
CUST002148,3,7,11873,3957.67,3.67,3.0,2023-07-30,2023-09-16,31,Adult,Female,Patna,No,1,3,Clothing,Cap,FabIndia,471,True,Inactive 270+ days,33.33,100.0,0.0
CUST002149,3,4,14550,4850.0,12.33,2.67,2023-08-14,2024-05-14,63,Adult,Female,Bhubaneswar,No,0,3,Clothing,Jacket,Adidas,230,False,Active,0.0,100.0,0.0
CUST002150,3,4,16525,5508.33,8.67,3.0,2023-06-26,2024-06-15,27,Adult,Female,Kolkata,Yes,1,3,Footwear,Boots,FabIndia,198,False,Active,33.33,100.0,0.0
CUST002151,1,1,9147,9147.0,12.0,3.0,2024-05-14,2024-05-14,49,Adult,Female,Kochi,No,0,1,Footwear,Running Shoes,HRX,230,False,Active,0.0,100.0,0.0
CUST002152,3,7,75131,25043.67,7.33,2.67,2023-07-04,2024-11-16,23,Young Adult,Female,Kolkata,No,1,3,Footwear,Running Shoes,HRX,44,False,Active,33.33,100.0,0.0
CUST002153,2,5,60284,30142.0,7.0,3.5,2023-12-27,2024-02-04,52,Adult,Male,Kolkata,Yes,0,1,Clothing,Sneakers,Adidas,330,True,Inactive 270+ days,0.0,50.0,50.0
CUST002154,3,4,11640,3880.0,4.33,3.0,2024-01-29,2024-05-26,36,Adult,Female,Indore,No,1,1,Accessories,Bag,Wildcraft,218,False,Active,33.33,33.33,66.67
CUST002155,4,6,52358,13089.5,13.75,3.5,2023-01-03,2024-06-12,44,Adult,Female,Bangalore,Yes,1,3,Clothing,Running Shoes,Adidas,201,False,Active,25.0,75.0,25.0
CUST002156,3,4,9674,3224.67,11.33,3.0,2023-05-25,2024-07-23,45,Adult,Male,Hyderabad,No,0,2,Clothing,Heels,Max,160,False,Active,0.0,66.67,33.33
CUST002157,6,11,30615,5102.5,7.17,3.67,2023-02-14,2024-11-30,57,Adult,Male,Indore,No,0,5,Clothing,T-shirt,Max,30,False,Active,0.0,83.33,16.67
CUST002158,8,8,51837,6479.62,11.88,3.5,2023-03-21,2024-11-09,38,Adult,Male,Surat,No,0,4,Clothing,Formal Shoes,Nike,51,False,Active,0.0,50.0,50.0
CUST002159,1,2,3804,3804.0,1.0,2.0,2024-03-15,2024-03-15,64,Adult,Female,Patna,No,1,1,Footwear,Sandals,Bata,290,True,Inactive 270+ days,100.0,100.0,0.0
CUST002160,5,5,22463,4492.6,7.0,3.8,2023-04-06,2024-10-08,63,Adult,Male,Patna,No,1,5,Clothing,Dress,Biba,83,False,Active,20.0,100.0,0.0
CUST002161,3,4,20836,6945.33,11.0,3.0,2023-05-14,2023-07-14,40,Adult,Male,Lucknow,No,1,3,Clothing,Kurta,Biba,535,True,Inactive 270+ days,33.33,100.0,0.0
CUST002162,4,5,18471,4617.75,22.0,3.5,2023-08-07,2024-10-06,37,Adult,Male,Chandigarh,Yes,0,2,Clothing,Jacket,H&M,85,False,Active,0.0,50.0,50.0
CUST002163,1,1,5817,5817.0,9.0,3.0,2024-04-06,2024-04-06,32,Adult,Male,Bangalore,No,0,0,Footwear,Heels,Hush Puppies,268,False,Active,0.0,0.0,100.0
CUST002164,4,5,7224,1806.0,6.5,3.25,2023-01-22,2023-05-03,36,Adult,Male,Visakhapatnam,No,0,4,Clothing,Hoodie,Biba,607,True,Inactive 270+ days,0.0,100.0,0.0
CUST002165,3,4,10676,3558.67,11.0,3.33,2023-04-10,2024-04-27,31,Adult,Male,Chandigarh,No,1,1,Clothing,Formal Shoes,Bata,247,False,Active,33.33,33.33,66.67
CUST002166,2,5,30423,15211.5,5.5,4.0,2023-01-08,2024-12-20,58,Adult,Other,Nagpur,No,0,1,Clothing,Jacket,Biba,10,False,Active,0.0,50.0,50.0
CUST002167,2,5,36780,18390.0,9.5,4.0,2023-10-10,2024-04-09,23,Young Adult,Female,Pune,No,1,1,Accessories,Sneakers,Puma,265,False,Active,50.0,50.0,50.0
CUST002168,3,4,12644,4214.67,13.67,3.33,2023-07-04,2024-05-11,27,Adult,Female,Patna,No,0,2,Clothing,Hoodie,Nike,233,False,Active,0.0,66.67,33.33
CUST002169,3,6,42845,14281.67,10.33,4.0,2023-07-11,2024-12-03,53,Adult,Female,Kolkata,No,1,2,Clothing,Jacket,Biba,27,False,Active,33.33,66.67,33.33
CUST002171,4,7,33328,8332.0,7.75,3.5,2023-02-26,2024-07-18,23,Young Adult,Female,Nagpur,Yes,1,2,Footwear,Boots,Hush Puppies,165,False,Active,25.0,50.0,50.0
CUST002173,1,1,3843,3843.0,13.0,5.0,2023-06-05,2023-06-05,19,Young Adult,Female,Noida,No,1,1,Clothing,Kurta,FabIndia,574,True,Inactive 270+ days,100.0,100.0,0.0
CUST002174,1,1,707,707.0,12.0,2.0,2024-12-25,2024-12-25,54,Adult,Male,Indore,No,1,1,Accessories,Wallet,Fastrack,5,False,Active,100.0,100.0,0.0
CUST002175,4,6,36788,9197.0,16.75,4.25,2023-01-19,2024-10-07,41,Adult,Male,Noida,No,0,3,Footwear,Heels,FabIndia,84,False,Active,0.0,75.0,25.0
CUST002176,7,11,58179,8311.29,6.71,3.43,2023-02-26,2024-09-16,44,Adult,Male,Nagpur,No,1,3,Footwear,Running Shoes,HRX,105,False,Active,14.29,42.86,57.14
CUST002177,1,2,30121,30121.0,6.0,4.0,2024-02-16,2024-02-16,20,Young Adult,Male,Noida,No,0,1,Footwear,Running Shoes,Puma,318,True,Inactive 270+ days,0.0,100.0,0.0
CUST002178,2,3,12597,6298.5,10.5,4.0,2023-07-31,2024-12-21,24,Young Adult,Male,Kochi,No,0,2,Clothing,Jacket,Adidas,9,False,Active,0.0,100.0,0.0
CUST002179,7,12,37700,5385.71,11.0,3.43,2024-04-10,2024-12-23,60,Adult,Female,Visakhapatnam,Yes,2,5,Clothing,Bag,Max,7,False,Active,28.57,71.43,28.57
CUST002180,3,7,39919,13306.33,7.33,4.33,2023-07-27,2024-08-17,23,Young Adult,Male,Patna,No,0,3,Footwear,Hoodie,Hush Puppies,135,False,Active,0.0,100.0,0.0
CUST002181,4,4,7043,1760.75,9.0,3.5,2023-07-11,2024-09-27,42,Adult,Male,Hyderabad,Yes,2,3,Clothing,Shirt,Allen Solly,94,False,Active,50.0,75.0,25.0
CUST002182,2,2,5798,2899.0,1.5,3.0,2024-02-08,2024-11-06,44,Adult,Female,Chennai,No,0,2,Clothing,Sandals,Hush Puppies,54,False,Active,0.0,100.0,0.0
CUST002183,3,3,11385,3795.0,9.33,4.0,2023-09-16,2024-12-24,28,Adult,Male,Chennai,Yes,1,3,Clothing,Belt,Biba,6,False,Active,33.33,100.0,0.0
CUST002184,3,3,15708,5236.0,10.33,4.0,2023-03-09,2023-07-23,26,Adult,Female,Jaipur,Yes,1,3,Footwear,Kurta,Biba,526,True,Inactive 270+ days,33.33,100.0,0.0
CUST002185,5,8,21784,4356.8,7.8,4.0,2023-05-30,2024-08-04,59,Adult,Female,Bhubaneswar,No,0,5,Clothing,Jacket,Puma,148,False,Active,0.0,100.0,0.0
CUST002187,6,9,63344,10557.33,9.17,3.33,2023-01-21,2024-04-14,31,Adult,Male,Bangalore,No,1,4,Clothing,Kurta,Nike,260,False,Active,16.67,66.67,33.33
CUST002188,4,4,12854,3213.5,19.25,4.0,2023-05-11,2024-09-19,64,Adult,Male,Jaipur,Yes,1,4,Clothing,Backpack,Zara,102,False,Active,25.0,100.0,0.0
CUST002189,5,8,45064,9012.8,3.4,3.0,2023-01-30,2024-09-23,29,Adult,Female,Patna,No,2,4,Footwear,Boots,Bata,98,False,Active,40.0,80.0,20.0
CUST002191,3,3,12684,4228.0,5.0,3.67,2023-06-17,2024-12-07,24,Young Adult,Female,Gurgaon,No,0,2,Accessories,Bag,Bata,23,False,Active,0.0,66.67,33.33
CUST002192,1,1,2795,2795.0,12.0,2.0,2023-11-15,2023-11-15,62,Adult,Male,Ahmedabad,Yes,0,1,Footwear,Heels,Max,411,True,Inactive 270+ days,0.0,100.0,0.0
CUST002193,1,1,2186,2186.0,1.0,3.0,2023-09-30,2023-09-30,48,Adult,Male,Ahmedabad,Yes,0,1,Clothing,Jeans,Roadster,457,True,Inactive 270+ days,0.0,100.0,0.0
CUST002194,5,7,21703,4340.6,10.0,2.6,2023-03-02,2024-12-08,21,Young Adult,Female,Nagpur,No,1,5,Clothing,Bag,Fastrack,22,False,Active,20.0,100.0,0.0
CUST002195,4,6,21216,5304.0,12.5,3.25,2024-01-28,2024-12-16,44,Adult,Female,Noida,No,1,1,Footwear,Bag,Fastrack,14,False,Active,25.0,25.0,75.0
CUST002196,5,10,58404,11680.8,6.6,2.8,2023-04-06,2024-12-02,39,Adult,Male,Noida,No,2,3,Clothing,Sneakers,HRX,28,False,Active,40.0,60.0,40.0
CUST002197,4,10,63807,15951.75,5.0,3.5,2023-04-20,2024-09-03,40,Adult,Female,Gurgaon,No,2,2,Accessories,Belt,Puma,118,False,Active,50.0,50.0,50.0
CUST002198,1,3,10368,10368.0,13.0,2.0,2023-06-02,2023-06-02,24,Young Adult,Male,Kolkata,No,1,1,Accessories,Sunglasses,Fastrack,577,True,Inactive 270+ days,100.0,100.0,0.0
CUST002199,3,4,14303,4767.67,5.33,2.67,2023-05-15,2024-11-30,24,Young Adult,Female,Ahmedabad,No,2,3,Footwear,Jacket,HRX,30,False,Active,66.67,100.0,0.0
CUST002200,2,3,11344,5672.0,12.0,4.0,2023-04-27,2023-11-09,30,Adult,Female,Nagpur,No,0,2,Accessories,Cap,Levis,417,True,Inactive 270+ days,0.0,100.0,0.0
CUST002201,2,3,4999,2499.5,9.0,3.5,2023-03-29,2023-08-28,22,Young Adult,Female,Ahmedabad,No,0,2,Accessories,T-shirt,H&M,490,True,Inactive 270+ days,0.0,100.0,0.0
CUST002202,3,6,41475,13825.0,9.0,3.0,2024-01-29,2024-11-08,28,Adult,Other,Nagpur,Yes,1,3,Clothing,Boots,HRX,52,False,Active,33.33,100.0,0.0
CUST002203,6,6,36827,6137.83,11.67,3.33,2023-02-28,2024-10-19,37,Adult,Male,Nagpur,No,1,4,Clothing,Bag,Adidas,72,False,Active,16.67,66.67,33.33
